iteration,spc1_star_boot,percentile_boot
166,5.256046947344279,96.07843137254902
167,5.406670700768134,96.07843137254902
168,5.8476890945179525,98.0392156862745
169,7.9353852071482,100.0
170,4.591150632863135,92.15686274509804
171,4.399014790765294,79.41176470588235
172,4.745169598598739,93.13725490196079
173,5.851987553815577,98.0392156862745
174,5.140082384750557,96.07843137254902
175,4.617012892087301,92.15686274509804
176,4.101577541022002,61.76470588235294
177,5.625734584802694,96.07843137254902
178,4.786089467030704,93.13725490196079
179,3.902248253143044,60.78431372549019
180,5.576385842387354,96.07843137254902
181,4.682379963728538,93.13725490196079
182,4.05286129025345,61.76470588235294
183,4.369404150181121,77.45098039215686
184,7.880794324196887,100.0
185,4.309000088706905,75.49019607843137
186,4.663119518292413,93.13725490196079
187,4.177807129828178,67.64705882352942
188,6.392606437732962,100.0
189,3.9567324338928556,61.76470588235294
190,5.305610565146391,96.07843137254902
191,4.127629264994778,61.76470588235294
192,5.058082853068129,96.07843137254902
193,3.738686024536533,58.82352941176471
194,5.966802914040832,100.0
195,5.290450223284613,96.07843137254902
196,6.089218852271503,100.0
197,4.317845088905464,76.47058823529412
198,4.678555901990584,93.13725490196079
199,10.364969833246066,100.0
200,4.0940398367807305,61.76470588235294
201,4.465323448533648,91.17647058823529
202,5.50692891544924,96.07843137254902
203,4.837989002678955,93.13725490196079
204,4.43592839257239,90.19607843137256
205,5.097298281503888,96.07843137254902
206,4.940347119450986,95.09803921568627
207,5.71401077116926,96.07843137254902
208,5.185049333212155,96.07843137254902
209,4.659662505424874,93.13725490196079
210,5.968339603345386,100.0
211,4.7918758907779075,93.13725490196079
212,5.594563252467622,96.07843137254902
213,5.025173563233544,96.07843137254902
214,7.482577199941101,100.0
215,5.7082839069751845,96.07843137254902
216,4.710095222040081,93.13725490196079
217,6.6869767525102874,100.0
218,4.222069715508724,71.56862745098039
219,4.01967659079841,61.76470588235294
220,4.189583117474561,70.58823529411765
221,4.976694787379134,96.07843137254902
222,4.659371561191408,93.13725490196079
223,4.710119167703462,93.13725490196079
224,6.039849418906079,100.0
225,5.794230536582929,98.0392156862745
226,5.272239499648577,96.07843137254902
227,7.703881390842109,100.0
228,4.131540340080033,61.76470588235294
229,4.444421249708756,90.19607843137256
230,5.971769138200013,100.0
231,5.18742175478647,96.07843137254902
232,5.719830508652114,96.07843137254902
233,5.4130989461677,96.07843137254902
234,7.25215011081214,100.0
235,5.061723510134772,96.07843137254902
236,4.0022792750300695,61.76470588235294
237,6.05636206362344,100.0
238,5.758672256651053,98.0392156862745
239,5.399127070956559,96.07843137254902
240,4.574454760170147,92.15686274509804
241,3.8906035990509187,60.78431372549019
242,5.235483833514816,96.07843137254902
243,4.305972749211294,75.49019607843137
244,6.1869216800769555,100.0
245,5.399493377058041,96.07843137254902
246,5.561523509145517,96.07843137254902
247,5.129892715615696,96.07843137254902
248,5.541487652516336,96.07843137254902
249,4.860260016440019,93.13725490196079
250,5.428830863027046,96.07843137254902
251,6.969469856571789,100.0
252,5.102021072322693,96.07843137254902
253,5.098108478937558,96.07843137254902
254,4.001595170851363,61.76470588235294
255,4.963105383599793,96.07843137254902
256,3.865855400629853,60.78431372549019
257,3.981042485444462,61.76470588235294
258,5.920627668658284,99.01960784313727
259,6.1102609810379525,100.0
260,4.51270834396635,91.17647058823529
261,4.997747429778799,96.07843137254902
262,4.68584701898202,93.13725490196079
263,3.755838912919418,59.80392156862745
264,6.511308179567562,100.0
265,4.645030256201051,92.15686274509804
266,4.669153691068869,93.13725490196079
267,5.978289888875511,100.0
268,7.371711789077683,100.0
269,5.318525375790273,96.07843137254902
270,5.587995355847021,96.07843137254902
271,4.655166140133172,93.13725490196079
272,5.219435896897698,96.07843137254902
273,4.446759269819373,90.19607843137256
274,6.497581768839206,100.0
275,5.637070058578521,96.07843137254902
276,4.60893888838781,92.15686274509804
277,5.5251086455338605,96.07843137254902
278,6.191534446181522,100.0
279,4.185606757690842,70.58823529411765
280,3.944918830540858,61.76470588235294
281,4.47262047334831,91.17647058823529
282,5.147905789471934,96.07843137254902
283,6.48276471977492,100.0
284,6.674574856731957,100.0
285,8.72384361118667,100.0
286,4.21192672007743,71.56862745098039
287,5.2460875746240685,96.07843137254902
288,4.8271339081264255,93.13725490196079
289,5.231001005321889,96.07843137254902
290,4.961067219673584,96.07843137254902
291,5.491535046265197,96.07843137254902
292,4.762806169575623,93.13725490196079
293,3.708278004689326,58.82352941176471
294,5.406126455853702,96.07843137254902
295,5.19533470548904,96.07843137254902
296,4.8822081354897096,93.13725490196079
297,3.804542827650429,59.80392156862745
298,5.603561542977844,96.07843137254902
299,4.693197450269224,93.13725490196079
300,6.219692827982385,100.0
301,5.511841817573505,96.07843137254902
302,5.184449179437218,96.07843137254902
303,5.034584541486445,96.07843137254902
304,4.2892263046842665,74.50980392156863
305,4.797752473759095,93.13725490196079
306,5.976495186219463,100.0
307,5.293335591852492,96.07843137254902
308,4.806770087662594,93.13725490196079
309,4.581675196969456,92.15686274509804
310,5.2170688962886365,96.07843137254902
311,5.316965963598094,96.07843137254902
312,4.128248313875601,61.76470588235294
313,4.970525398533787,96.07843137254902
314,5.2140435629003274,96.07843137254902
315,5.25295349820668,96.07843137254902
316,4.596913699528196,92.15686274509804
317,5.109608485808597,96.07843137254902
318,4.764063022825981,93.13725490196079
319,3.81398866300184,60.78431372549019
320,6.5865069499394515,100.0
321,5.118665374830598,96.07843137254902
322,4.412545315616011,79.41176470588235
323,5.820959330975116,98.0392156862745
324,4.429070016236925,90.19607843137256
325,4.2836777702556,74.50980392156863
326,5.9250897960156,100.0
327,8.995347171097848,100.0
328,4.372186248220099,77.45098039215686
329,4.0729068047339805,61.76470588235294
330,14.721684267895174,100.0
331,4.1154633207133156,61.76470588235294
332,4.5326544550713885,91.17647058823529
333,5.030249913498376,96.07843137254902
334,4.842098386057933,93.13725490196079
335,5.789671888109815,98.0392156862745
336,4.283356131154939,74.50980392156863
337,7.670673368918131,100.0
338,3.8460086609859956,60.78431372549019
339,4.447589989065188,90.19607843137256
340,3.9032234032593944,60.78431372549019
341,4.188001111702741,70.58823529411765
342,5.066438174605908,96.07843137254902
343,4.563542986273488,91.17647058823529
344,4.771779785250646,93.13725490196079
345,5.947812366342877,100.0
346,6.72975976198354,100.0
347,7.214586168415204,100.0
348,4.902366723139003,95.09803921568627
349,4.532429101879631,91.17647058823529
350,4.572373104888238,92.15686274509804
351,5.052355246640133,96.07843137254902
352,4.940010387716442,95.09803921568627
353,5.111606769132293,96.07843137254902
354,4.6621104923651036,93.13725490196079
355,4.401635346669873,79.41176470588235
356,4.706734490830514,93.13725490196079
357,4.73060342345689,93.13725490196079
358,5.2265325922750865,96.07843137254902
359,5.775950404961084,98.0392156862745
360,4.882135091476457,93.13725490196079
361,5.326608588424642,96.07843137254902
362,4.329583487118108,76.47058823529412
363,4.655472844279162,93.13725490196079
364,4.898058973034635,94.11764705882352
365,4.9265574961625,95.09803921568627
366,5.346721495991395,96.07843137254902
367,5.2464572031876315,96.07843137254902
368,5.306407125045963,96.07843137254902
369,4.094625879553721,61.76470588235294
370,4.048201946337417,61.76470588235294
371,4.710303921849942,93.13725490196079
372,5.970706049665102,100.0
373,4.602930384737312,92.15686274509804
374,5.227143384928196,96.07843137254902
375,4.201932749472622,71.56862745098039
376,4.28595005869304,74.50980392156863
377,4.923097859996777,95.09803921568627
378,5.79823054912037,98.0392156862745
379,4.416324312852536,90.19607843137256
380,6.222731932980719,100.0
381,4.91511691910775,95.09803921568627
382,4.8518677342360785,93.13725490196079
383,5.3511707478889035,96.07843137254902
384,4.6035683521094715,92.15686274509804
385,4.630540360339269,92.15686274509804
386,5.417478217320889,96.07843137254902
387,6.474612008005701,100.0
388,5.9827366995163045,100.0
389,5.802556214135297,98.0392156862745
390,6.243993152173331,100.0
391,4.958536704415451,96.07843137254902
392,5.056360633809297,96.07843137254902
393,3.9961414369382044,61.76470588235294
394,4.863389131095714,93.13725490196079
395,6.579392484623534,100.0
396,5.197481311750226,96.07843137254902
397,4.728634058055112,93.13725490196079
398,4.291577226692686,74.50980392156863
399,5.3468592788614036,96.07843137254902
400,7.889711730581796,100.0
401,4.073305628202149,61.76470588235294
402,4.337492646848054,76.47058823529412
403,4.983014253195708,96.07843137254902
404,5.351117216302495,96.07843137254902
405,4.372026768932897,77.45098039215686
406,4.957845291388289,96.07843137254902
407,4.580330172812748,92.15686274509804
408,5.485632416814885,96.07843137254902
409,4.718189315109084,93.13725490196079
410,4.4051843522273,79.41176470588235
411,5.007959332980543,96.07843137254902
412,7.058706519547053,100.0
413,4.059226527066831,61.76470588235294
414,5.079482047913793,96.07843137254902
415,5.0604970448264766,96.07843137254902
416,6.370434920081504,100.0
417,8.44409514376848,100.0
418,5.008538670906987,96.07843137254902
419,4.614794768770097,92.15686274509804
420,4.8090265190382455,93.13725490196079
421,4.186856413397612,70.58823529411765
422,3.9151316014606254,60.78431372549019
423,5.038457103188525,96.07843137254902
424,4.635412621834979,92.15686274509804
425,4.913836801003235,95.09803921568627
426,5.112401514915205,96.07843137254902
427,5.9473174690873725,100.0
428,8.702377998215008,100.0
429,6.603806770779353,100.0
430,4.881146548211561,93.13725490196079
431,4.535642543582359,91.17647058823529
432,4.529371704350856,91.17647058823529
433,4.219778904758554,71.56862745098039
434,5.300220502613569,96.07843137254902
435,4.502987708033506,91.17647058823529
436,4.269379165469739,74.50980392156863
437,5.373139655624827,96.07843137254902
438,4.782387415347899,93.13725490196079
439,4.962093555766446,96.07843137254902
440,4.49192522324412,91.17647058823529
441,5.30843153306236,96.07843137254902
442,4.781542898026143,93.13725490196079
443,4.395203904284582,79.41176470588235
444,5.438136406024151,96.07843137254902
445,4.823508606523398,93.13725490196079
446,3.2305326780863886,43.13725490196079
447,3.7733292762336164,59.80392156862745
448,11.937588187869016,100.0
449,4.388633704496665,79.41176470588235
450,5.4777184622872985,96.07843137254902
451,4.923855455450977,95.09803921568627
452,4.876787436974005,93.13725490196079
453,3.8876340176880406,60.78431372549019
454,4.6912538790719545,93.13725490196079
455,4.438688196389936,90.19607843137256
456,4.2871594288634345,74.50980392156863
457,7.111821064241085,100.0
458,5.816314362803591,98.0392156862745
459,5.017273566769821,96.07843137254902
460,4.470553915434801,91.17647058823529
461,5.756751788960945,98.0392156862745
462,4.414634954617972,79.41176470588235
463,4.325204889844017,76.47058823529412
464,4.579510984967554,92.15686274509804
465,6.319364362184088,100.0
466,5.3417745776356895,96.07843137254902
467,6.83270248067227,100.0
468,6.385528371931815,100.0
469,8.795217562411045,100.0
470,6.34122669853408,100.0
471,4.649677171641061,93.13725490196079
472,4.8976573043548,94.11764705882352
473,4.1850592194024845,70.58823529411765
474,4.1531140528616834,61.76470588235294
475,4.869273222067298,93.13725490196079
476,4.637126186508252,92.15686274509804
477,10.89282833463239,100.0
478,4.380083542445946,79.41176470588235
479,4.1088925001000085,61.76470588235294
480,5.043975057385511,96.07843137254902
481,4.2048961910186495,71.56862745098039
482,5.014109649488393,96.07843137254902
483,6.375881025740277,100.0
484,4.951244644734331,95.09803921568627
485,5.756520224396559,98.0392156862745
486,5.356916550360537,96.07843137254902
487,4.360189515010489,77.45098039215686
488,4.536438433902369,91.17647058823529
489,3.5859316896731634,57.84313725490197
490,4.5639146894683025,91.17647058823529
491,5.0841173521506,96.07843137254902
492,5.559012655970685,96.07843137254902
493,4.698392137130474,93.13725490196079
494,5.6181334862122565,96.07843137254902
495,7.526330726246171,100.0
496,5.0415721979332035,96.07843137254902
497,10.497977315475469,100.0
498,6.346904143221366,100.0
499,5.3779331616684685,96.07843137254902
500,4.609132205108601,92.15686274509804
501,4.856267568704455,93.13725490196079
502,4.311449575882178,76.47058823529412
503,4.494203468365088,91.17647058823529
504,4.584217706207496,92.15686274509804
505,4.165781177504018,67.64705882352942
506,5.3841151185265845,96.07843137254902
507,4.454230383982564,91.17647058823529
508,4.742229953846328,93.13725490196079
509,4.922127240341041,95.09803921568627
510,5.350658926564757,96.07843137254902
511,5.102619790430645,96.07843137254902
512,4.132671733816579,61.76470588235294
513,4.347614610810529,76.47058823529412
514,4.760536323651322,93.13725490196079
515,4.763031501004851,93.13725490196079
516,5.325205511331605,96.07843137254902
517,5.273358629692937,96.07843137254902
518,8.6049348897958,100.0
519,6.407269962640831,100.0
520,5.488832709508161,96.07843137254902
521,5.166178293329294,96.07843137254902
522,6.8350143154858705,100.0
523,4.644188627617119,92.15686274509804
524,4.491095533175093,91.17647058823529
525,4.12909340773094,61.76470588235294
526,4.596976440563844,92.15686274509804
527,4.39442201207371,79.41176470588235
528,4.578522929737674,92.15686274509804
529,7.450202060801689,100.0
530,4.590511595787698,92.15686274509804
531,5.166858535348316,96.07843137254902
532,5.066177007134232,96.07843137254902
533,4.723887151803647,93.13725490196079
534,8.416739749833445,100.0
535,6.13282353810676,100.0
536,5.606351499404548,96.07843137254902
537,5.3004191021287905,96.07843137254902
538,8.192044008810463,100.0
539,7.123751532684668,100.0
540,4.56030011180809,91.17647058823529
541,6.3335488651493,100.0
542,5.252800871236661,96.07843137254902
543,4.904619086677595,95.09803921568627
544,5.051138411525836,96.07843137254902
545,4.808878144951201,93.13725490196079
546,6.639165197646613,100.0
547,4.519505440218612,91.17647058823529
548,5.4372854182870585,96.07843137254902
549,5.0031240306519456,96.07843137254902
550,6.5931750408784575,100.0
551,6.544488129286343,100.0
552,4.485260575745356,91.17647058823529
553,5.12452685514145,96.07843137254902
554,4.505612975918267,91.17647058823529
555,4.767078217567949,93.13725490196079
556,4.261872504011023,74.50980392156863
557,4.760932886527976,93.13725490196079
558,4.177994142683979,67.64705882352942
559,4.5330638774378444,91.17647058823529
560,5.180288748621676,96.07843137254902
561,4.8354897088960636,93.13725490196079
562,4.360681051607179,77.45098039215686
563,5.483336119270887,96.07843137254902
564,5.402290290756473,96.07843137254902
565,4.52713845123591,91.17647058823529
566,4.6633808932512775,93.13725490196079
567,5.012925762042184,96.07843137254902
568,4.170964202932249,67.64705882352942
569,10.982550620596474,100.0
570,5.192897402271683,96.07843137254902
571,4.13035198634767,61.76470588235294
572,4.423298949414895,90.19607843137256
573,3.9638204283539356,61.76470588235294
574,4.554046646910397,91.17647058823529
575,5.713608401555678,96.07843137254902
576,5.681518880475842,96.07843137254902
577,4.902022396851484,94.11764705882352
578,4.668227962052551,93.13725490196079
579,4.846773156204343,93.13725490196079
580,4.3405815558265175,76.47058823529412
581,4.708506563108915,93.13725490196079
582,5.190765883401923,96.07843137254902
583,4.177873383077506,67.64705882352942
584,5.840990443874952,98.0392156862745
585,5.502836181441033,96.07843137254902
586,4.5077968275318145,91.17647058823529
587,5.475332615161503,96.07843137254902
588,5.961479653756507,100.0
589,5.081877127186117,96.07843137254902
590,7.414069064330939,100.0
591,5.315361626680757,96.07843137254902
592,5.489127582132644,96.07843137254902
593,4.887825321547156,93.13725490196079
594,5.477453833237796,96.07843137254902
595,11.507588250361554,100.0
596,4.558760706048208,91.17647058823529
597,4.5924004095523,92.15686274509804
598,4.74701987064376,93.13725490196079
599,5.135128328944488,96.07843137254902
600,5.868338352017258,98.0392156862745
601,5.259023111615567,96.07843137254902
602,5.452640253634834,96.07843137254902
603,4.822489573215773,93.13725490196079
604,6.388355499963021,100.0
605,4.796999976198514,93.13725490196079
606,3.7914123399588964,59.80392156862745
607,5.384411223810719,96.07843137254902
608,4.772788731836901,93.13725490196079
609,3.8636296780913604,60.78431372549019
610,4.175546923197965,67.64705882352942
611,4.60816273171845,92.15686274509804
612,5.4351155167211695,96.07843137254902
613,3.8976514689458295,60.78431372549019
614,7.354810157794345,100.0
615,5.752476301585829,98.0392156862745
616,7.471240828471707,100.0
617,5.513898152254057,96.07843137254902
618,6.032803647734142,100.0
619,5.697558438945488,96.07843137254902
620,4.115004581712619,61.76470588235294
621,5.4104122518630895,96.07843137254902
622,5.286962589035091,96.07843137254902
623,4.373326002086268,77.45098039215686
624,5.334858116489113,96.07843137254902
625,5.1303004090398785,96.07843137254902
626,5.421253930181723,96.07843137254902
627,4.328680051201576,76.47058823529412
628,7.0141337131267365,100.0
629,5.609932662700106,96.07843137254902
630,4.9172509763632615,95.09803921568627
631,6.0120529784202565,100.0
632,7.2478922230435225,100.0
633,5.103452935972388,96.07843137254902
634,5.351377298414858,96.07843137254902
635,9.933608096140714,100.0
636,4.817791914048099,93.13725490196079
637,4.092695540298014,61.76470588235294
638,4.846107989397938,93.13725490196079
639,4.470728516889788,91.17647058823529
640,4.976995911662227,96.07843137254902
641,4.172508002970944,67.64705882352942
642,4.063162002097587,61.76470588235294
643,4.497458223995847,91.17647058823529
644,4.217933483954892,71.56862745098039
645,4.263313031136921,74.50980392156863
646,4.516910662857431,91.17647058823529
647,4.930571373666449,95.09803921568627
648,3.8448085722346224,60.78431372549019
649,4.731648376663978,93.13725490196079
650,4.563913747245436,91.17647058823529
651,4.716167390957967,93.13725490196079
652,5.008564679898698,96.07843137254902
653,4.956339437692401,96.07843137254902
654,4.997282665580475,96.07843137254902
655,6.215791951655877,100.0
656,4.401687850286857,79.41176470588235
657,4.803947674045158,93.13725490196079
658,3.87125636289638,60.78431372549019
659,4.219425123234386,71.56862745098039
660,4.364483821762963,77.45098039215686
661,5.3883102903917885,96.07843137254902
662,6.671307518864575,100.0
663,4.18247125466552,67.64705882352942
664,5.824005879492096,98.0392156862745
665,5.215090351692403,96.07843137254902
666,4.648566513241158,93.13725490196079
667,7.319350948991963,100.0
668,5.158403174820416,96.07843137254902
669,7.1036769286873875,100.0
670,4.988742033033635,96.07843137254902
671,4.710780162321535,93.13725490196079
672,4.986658169139116,96.07843137254902
673,22.383745119978023,100.0
674,5.4794022469460595,96.07843137254902
675,5.040201562720401,96.07843137254902
676,5.340461500335195,96.07843137254902
677,8.778403277849375,100.0
678,6.585618030770276,100.0
679,4.182771209756574,67.64705882352942
680,5.423973185716961,96.07843137254902
681,5.336880769624013,96.07843137254902
682,6.115463421224294,100.0
683,4.6519542636796345,93.13725490196079
684,4.96069602244632,96.07843137254902
685,5.574373897708449,96.07843137254902
686,6.5753863125185275,100.0
687,4.857467295273044,93.13725490196079
688,4.876875209439928,93.13725490196079
689,4.955993200015065,96.07843137254902
690,5.2169775838826515,96.07843137254902
691,4.370590907905064,77.45098039215686
692,5.232128715395771,96.07843137254902
693,5.423210579306728,96.07843137254902
694,5.302907464134491,96.07843137254902
695,5.691237155303816,96.07843137254902
696,4.24660627173664,74.50980392156863
697,4.010734349156693,61.76470588235294
698,4.586816098479429,92.15686274509804
699,4.6306055697693935,92.15686274509804
700,4.727182917435703,93.13725490196079
701,4.6148127855497405,92.15686274509804
702,4.523203209617997,91.17647058823529
703,5.7652178433492365,98.0392156862745
704,4.440110786055415,90.19607843137256
705,3.8317169469034433,60.78431372549019
706,5.209950720390422,96.07843137254902
707,5.1946155716670654,96.07843137254902
708,4.0390096216456435,61.76470588235294
709,5.662282450038009,96.07843137254902
710,4.072792005750598,61.76470588235294
711,5.853248580850374,98.0392156862745
712,5.369609180579422,96.07843137254902
713,4.490661646521743,91.17647058823529
714,4.725214919647674,93.13725490196079
715,4.38170029854368,79.41176470588235
716,5.639535803323529,96.07843137254902
717,5.355088560784302,96.07843137254902
718,4.61196606382097,92.15686274509804
719,5.857258504225838,98.0392156862745
720,5.180367409114689,96.07843137254902
721,4.3456983368423625,76.47058823529412
722,7.104306668881378,100.0
723,5.831959977756113,98.0392156862745
724,7.425133432830382,100.0
725,4.08517689607843,61.76470588235294
726,5.180371429377725,96.07843137254902
727,4.200564680000432,70.58823529411765
728,6.423205069688674,100.0
729,5.774162583757878,98.0392156862745
730,4.074799918940751,61.76470588235294
731,5.111176480447852,96.07843137254902
732,4.4105675944661735,79.41176470588235
733,5.0885854093777585,96.07843137254902
734,5.4640834388089345,96.07843137254902
735,5.136718376114261,96.07843137254902
736,4.591165653660513,92.15686274509804
737,4.662916139833402,93.13725490196079
738,4.545788869636267,91.17647058823529
739,4.901750155454758,94.11764705882352
740,5.303010939045315,96.07843137254902
741,5.534482225129694,96.07843137254902
742,7.155051856687776,100.0
743,6.0433541730693365,100.0
744,5.10901363075521,96.07843137254902
745,6.326402288745403,100.0
746,5.763578048700093,98.0392156862745
747,6.26225468868974,100.0
748,4.994908450487152,96.07843137254902
749,5.45188884480602,96.07843137254902
750,5.4383925539901306,96.07843137254902
751,4.903854705431743,95.09803921568627
752,9.579421647681189,100.0
753,8.84544981011944,100.0
754,4.45544118178936,91.17647058823529
755,7.7238571687792685,100.0
756,4.53766841661341,91.17647058823529
757,5.998026135546272,100.0
758,5.057828792931955,96.07843137254902
759,5.275481246988695,96.07843137254902
760,4.35369004634275,76.47058823529412
761,4.348137259555264,76.47058823529412
762,4.9701206192207215,96.07843137254902
763,6.568222288567454,100.0
764,5.822705202934797,98.0392156862745
765,5.929116317435046,100.0
766,6.025259346007228,100.0
767,4.759838875855261,93.13725490196079
768,3.898296728547922,60.78431372549019
769,6.5445056566726025,100.0
770,5.192327911046844,96.07843137254902
771,5.047485753077777,96.07843137254902
772,4.711521164607502,93.13725490196079
773,6.000785137108369,100.0
774,3.7615257124501045,59.80392156862745
775,6.677553469025688,100.0
776,6.217432183238683,100.0
777,4.4793704808160015,91.17647058823529
778,4.211114378203374,71.56862745098039
779,6.186671159129995,100.0
780,4.844187004584722,93.13725490196079
781,4.687260585563741,93.13725490196079
782,6.781794224031341,100.0
783,6.2364590318235855,100.0
784,4.736059348047911,93.13725490196079
785,4.894427471212089,94.11764705882352
786,5.120181517755441,96.07843137254902
787,4.4047669255784365,79.41176470588235
788,5.001005222670523,96.07843137254902
789,5.571333875871526,96.07843137254902
790,5.796808451298218,98.0392156862745
791,4.959118663732606,96.07843137254902
792,4.1378460372340164,61.76470588235294
793,8.436575644455752,100.0
794,4.39479877684009,79.41176470588235
795,4.34733754004657,76.47058823529412
796,4.347106771398128,76.47058823529412
797,4.246317078694705,74.50980392156863
798,6.662822070409251,100.0
799,4.920611446366758,95.09803921568627
800,5.203717056419992,96.07843137254902
801,4.997714828981549,96.07843137254902
802,6.425964866672069,100.0
